ID,Name,Species,Variant,Generation,Rarity,Evolves_from,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,image_url,VGC2022_rules,Monthly Usage (k),Usage Percent (%),Monthly Rank
791,Solgaleo,Solgaleo,NULL,7,Legendary,Cosmoem,Psychic,Steel,680,137,137,107,113,89,97,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,Restricted,188,4,31
483,Dialga,Dialga,NULL,4,Legendary,NULL,Steel,Dragon,680,100,120,120,150,100,90,https://img.pokemondb.net/sprites/sword-shield/icon/dialga.png,Restricted,130,4,29
716,Xerneas,Xerneas,NULL,6,Legendary,NULL,Fairy,NULL,680,126,131,95,131,98,99,https://img.pokemondb.net/sprites/sword-shield/icon/xerneas.png,Restricted,69,4,28
892,Urshifu Single Strike Style,Urshifu,Single Strike Style,8,Legendary,Kubfu,Fighting,Dark,550,100,130,100,63,60,97,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,Permitted,125,4,27
145,Zapdos,Zapdos,NULL,1,Legendary,NULL,Electric,Flying,580,90,90,85,125,90,100,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos.png,Permitted,168,8,21
641,Tornadus Incarnate Forme,Tornadus,Incarnate Forme,5,Legendary,NULL,Flying,NULL,580,79,115,70,125,80,111,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,Permitted,191,8,20
484,Palkia,Palkia,NULL,4,Legendary,NULL,Water,Dragon,680,90,120,100,150,120,100,https://img.pokemondb.net/sprites/sword-shield/icon/palkia.png,Restricted,195,9,18
898,Calyrex Ice Rider,Calyrex,Ice Rider,8,Legendary,NULL,Psychic,Ice,680,100,165,150,85,130,50,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,Permitted,294,11,17
717,Yveltal,Yveltal,NULL,6,Legendary,NULL,Dark,Flying,680,126,131,95,131,98,99,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,Restricted,316,11,16
645,Landorus Therian Forme,Landorus,Therian Forme,5,Legendary,NULL,Ground,Flying,600,89,145,90,105,80,91,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-therian.png,Permitted,369,20,10
642,Thundurus Incarnate Forme,Thundurus,Incarnate Forme,5,Legendary,NULL,Electric,Flying,580,79,115,70,125,80,111,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-incarnate.png,Permitted,352,21,9
898,Calyrex Shadow Rider,Calyrex,Shadow Rider,8,Legendary,NULL,Psychic,Ghost,680,100,85,80,165,100,150,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,Permitted,363,22,8
383,Groudon,Groudon,NULL,3,Legendary,NULL,Ground,NULL,670,100,150,140,100,90,90,https://img.pokemondb.net/sprites/sword-shield/icon/groudon.png,Restricted,501,23,7
894,Regieleki,Regieleki,NULL,8,Legendary,NULL,Electric,NULL,580,80,100,50,100,50,200,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,Permitted,603,29,5
382,Kyogre,Kyogre,NULL,3,Legendary,NULL,Water,NULL,670,100,100,90,150,140,90,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre.png,Restricted,744,35,3
888,Zacian Crowned Sword,Zacian,Crowned Sword,8,Legendary,NULL,Fairy,Steel,720,92,170,115,80,115,148,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,Permitted,1088,65,1
640,Virizion,Virizion,NULL,5,Legendary,NULL,Grass,Fighting,580,91,90,72,90,129,108,https://img.pokemondb.net/sprites/sword-shield/icon/virizion.png,Permitted,0,0,0
150,Mega Mewtwo Y,Mewtwo,Mega  Y,6,Legendary,Mewtwo,Psychic,NULL,780,106,150,70,194,120,140,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-y.png,Banned,0,0,0
150,Mega Mewtwo X,Mewtwo,Mega  X,6,Legendary,Mewtwo,Psychic,Fighting,780,106,190,100,154,100,130,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-x.png,Banned,0,0,0
377,Regirock,Regirock,NULL,3,Legendary,NULL,Rock,NULL,580,80,100,200,50,100,50,https://img.pokemondb.net/sprites/sword-shield/icon/regirock.png,Permitted,0,0,0
378,Regice,Regice,NULL,3,Legendary,NULL,Ice,NULL,580,80,50,100,100,200,50,https://img.pokemondb.net/sprites/sword-shield/icon/regice.png,Permitted,0,0,0
380,Mega Latias,Latias,Mega,6,Legendary,Latias,Dragon,Psychic,700,80,100,120,140,150,110,https://img.pokemondb.net/sprites/sword-shield/icon/latias-mega.png,Banned,0,0,0
381,Latios,Latios,NULL,3,Legendary,NULL,Dragon,Psychic,600,80,90,80,130,110,110,https://img.pokemondb.net/sprites/sword-shield/icon/latios.png,Permitted,0,0,0
381,Mega Latios,Latios,Mega,6,Legendary,Latios,Dragon,Psychic,700,80,130,100,160,120,110,https://img.pokemondb.net/sprites/sword-shield/icon/latios-mega.png,Banned,0,0,0
382,Primal Kyogre,Kyogre,Primal,6,Legendary,Kyogre,Water,NULL,770,100,150,90,180,160,90,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre-primal.png,Permitted,0,0,0
383,Primal Groudon,Groudon,Primal,6,Legendary,Groudon,Ground,Fire,770,100,180,160,150,90,90,https://img.pokemondb.net/sprites/sword-shield/icon/groudon-primal.png,Permitted,0,0,0
384,Mega Rayquaza,Rayquaza,Mega,6,Legendary,Rayquaza,Dragon,Flying,780,105,180,100,180,100,115,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza-mega.png,Banned,0,0,0
480,Uxie,Uxie,NULL,4,Legendary,NULL,Psychic,NULL,580,75,75,130,75,130,95,https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png,Permitted,0,0,0
481,Mesprit,Mesprit,NULL,4,Legendary,NULL,Psychic,NULL,580,80,105,105,105,105,80,https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png,Permitted,0,0,0
482,Azelf,Azelf,NULL,4,Legendary,NULL,Psychic,NULL,580,75,125,70,125,70,115,https://img.pokemondb.net/sprites/sword-shield/icon/azelf.png,Permitted,0,0,0
483,Dialga Origin Forme,Dialga,Origin Forme,4,Legendary,NULL,Steel,Dragon,680,100,100,120,150,120,90,https://img.pokemondb.net/s.png,Permitted,0,0,0
484,Palkia Origin Forme,Palkia,Origin Forme,4,Legendary,NULL,Water,Dragon,680,90,100,100,150,120,120,https://img.pokemondb.net/s.png,Permitted,0,0,0
641,Tornadus Therian Forme,Tornadus,Therian Forme,5,Legendary,NULL,Flying,NULL,580,79,100,80,110,90,121,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-therian.png,Permitted,0,0,0
646,Kyurem,Kyurem,NULL,5,Legendary,NULL,Dragon,Ice,660,125,130,90,130,90,95,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem.png,Restricted,0,0,0
718,Zygarde 10% Forme,Zygarde,10% Forme,6,Legendary,NULL,Dragon,Ground,486,54,100,71,61,85,115,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-10.png,Permitted,0,0,0
718,Zygarde 50% Forme,Zygarde,50% Forme,6,Legendary,NULL,Dragon,Ground,600,108,100,121,81,95,95,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-50.png,Permitted,0,0,0
789,Cosmog,Cosmog,NULL,7,Legendary,NULL,Psychic,NULL,200,43,29,31,29,31,37,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,Restricted,0,0,0
790,Cosmoem,Cosmoem,NULL,7,Legendary,Cosmog,Psychic,NULL,400,43,29,131,29,131,37,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,Restricted,0,0,0
800,Necrozma,Necrozma,NULL,7,Legendary,NULL,Psychic,NULL,600,97,107,101,127,89,79,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,Restricted,0,0,0
800,Ultra Necrozma,Necrozma,Ultra,7,Legendary,NULL,Psychic,Dragon,754,97,167,97,167,97,129,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,Permitted,0,0,0
888,Zacian Hero of Many Battles,Zacian,Hero of Many Battles,8,Legendary,NULL,Fairy,NULL,670,92,130,115,80,115,138,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,Permitted,0,0,0
889,Zamazenta Hero of Many Battles,Zamazenta,Hero of Many Battles,8,Legendary,NULL,Fighting,NULL,670,92,130,115,80,115,138,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,Permitted,0,0,0
890,Eternatus Eternamax,Eternatus,Eternamax,8,Legendary,NULL,Poison,Dragon,1125,255,115,250,125,250,130,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,Permitted,0,0,0
891,Kubfu,Kubfu,NULL,8,Legendary,NULL,Fighting,NULL,385,60,90,60,53,50,72,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,Permitted,0,0,0
898,Calyrex,Calyrex,NULL,8,Legendary,NULL,Psychic,Grass,500,100,80,80,80,80,80,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,Restricted,0,0,0
151,Mew,Mew,NULL,1,Mythical,NULL,Psychic,NULL,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/mew.png,Banned,0,0,0
251,Celebi,Celebi,NULL,2,Mythical,NULL,Psychic,Grass,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/celebi.png,Banned,0,0,0
385,Jirachi,Jirachi,NULL,3,Mythical,NULL,Steel,Psychic,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/jirachi.png,Banned,0,0,0
386,Deoxys Defense Forme,Deoxys,Defense Forme,3,Mythical,NULL,Psychic,NULL,600,50,70,160,70,160,90,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,Permitted,0,0,0
386,Deoxys Attack Forme,Deoxys,Attack Forme,3,Mythical,NULL,Psychic,NULL,600,50,180,20,180,20,150,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,Permitted,0,0,0
386,Deoxys Normal Forme,Deoxys,Normal Forme,3,Mythical,NULL,Psychic,NULL,600,50,150,50,150,50,150,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,Permitted,0,0,0
386,Deoxys Speed Forme,Deoxys,Speed Forme,3,Mythical,NULL,Psychic,NULL,600,50,95,90,95,90,180,https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,Permitted,0,0,0
489,Phione,Phione,NULL,4,Mythical,NULL,Water,NULL,480,80,80,80,80,80,80,https://img.pokemondb.net/sprites/sword-shield/icon/phione.png,Permitted,0,0,0
490,Manaphy,Manaphy,NULL,4,Mythical,NULL,Water,NULL,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/manaphy.png,Permitted,0,0,0
491,Darkrai,Darkrai,NULL,4,Mythical,NULL,Dark,NULL,600,70,90,90,135,90,125,https://img.pokemondb.net/sprites/sword-shield/icon/darkrai.png,Permitted,0,0,0
492,Shaymin Land Forme,Shaymin,Land Forme,4,Mythical,NULL,Grass,NULL,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-land.png,Permitted,0,0,0
492,Shaymin Sky Forme,Shaymin,Sky Forme,4,Mythical,NULL,Grass,Flying,600,100,103,75,120,75,127,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-sky.png,Permitted,0,0,0
493,Arceus,Arceus,NULL,4,Mythical,NULL,Normal,NULL,720,120,120,120,120,120,120,https://img.pokemondb.net/sprites/sword-shield/icon/arceus.png,Permitted,0,0,0
494,Victini,Victini,NULL,5,Mythical,NULL,Psychic,Fire,600,100,100,100,100,100,100,https://img.pokemondb.net/sprites/sword-shield/icon/victini.png,Banned,0,0,0
647,Keldeo Resolute Form,Keldeo,Resolute Form,5,Mythical,NULL,Water,Fighting,580,91,72,90,129,90,108,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-resolute.png,Banned,0,0,0
647,Keldeo Ordinary Form,Keldeo,Ordinary Form,5,Mythical,NULL,Water,Fighting,580,91,72,90,129,90,108,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-ordinary.png,Banned,0,0,0
648,Meloetta Pirouette Forme,Meloetta,Pirouette Forme,5,Mythical,NULL,Normal,Fighting,600,100,128,90,77,77,128,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-pirouette.png,Permitted,0,0,0
648,Meloetta Aria Forme,Meloetta,Aria Forme,5,Mythical,NULL,Normal,Psychic,600,100,77,77,128,128,90,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-aria.png,Permitted,0,0,0
649,Genesect,Genesect,NULL,5,Mythical,NULL,Bug,Steel,600,71,120,95,120,95,99,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,Banned,0,0,0
719,Mega Diancie,Diancie,Mega,6,Mythical,Diancie,Rock,Fairy,700,50,160,110,160,110,110,https://img.pokemondb.net/sprites/sword-shield/icon/diancie-mega.png,Banned,0,0,0
719,Diancie,Diancie,NULL,6,Mythical,NULL,Rock,Fairy,600,50,100,150,100,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,Banned,0,0,0
720,Hoopa Unbound,Hoopa,Unbound,6,Mythical,NULL,Psychic,Dark,680,80,160,60,170,130,80,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-unbound.png,Permitted,0,0,0
720,Hoopa Confined,Hoopa,Confined,6,Mythical,NULL,Psychic,Ghost,600,80,110,60,150,130,70,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-confined.png,Permitted,0,0,0
721,Volcanion,Volcanion,NULL,6,Mythical,NULL,Fire,Water,600,80,110,120,130,90,70,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,Banned,0,0,0
801,Magearna,Magearna,NULL,7,Mythical,NULL,Steel,Fairy,600,80,95,115,130,115,65,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,Banned,0,0,0
802,Marshadow,Marshadow,NULL,7,Mythical,NULL,Fighting,Ghost,600,90,125,80,90,90,125,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,Banned,0,0,0
807,Zeraora,Zeraora,NULL,7,Mythical,NULL,Electric,NULL,600,88,112,75,102,80,143,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,Banned,0,0,0
808,Meltan,Meltan,NULL,7,Mythical,NULL,Steel,NULL,300,46,65,65,55,35,34,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,Banned,0,0,0
809,Melmetal,Melmetal,NULL,7,Mythical,NULL,Steel,NULL,600,135,143,143,80,65,34,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,Banned,0,0,0
893,Zarude,Zarude,NULL,8,Mythical,NULL,Dark,Grass,600,105,120,105,70,95,105,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,Banned,0,0,0
