Move,Use Percentage,Pokemon,Monthly Move Use,Damage Class,Type1,Type2
Night Slash,6.067,Lurantis,0.24268,Physical,Grass,Grass
Night Slash,98.793,Unfezant,0,Physical,Normal,Flying
Night Slash,17.2,Drapion,0,Physical,Dark,Poison
Night Slash,8.25,Scyther,0,Physical,Bug,Flying
Reflect Type,13.181,Latias,0.79086,Status,Psychic,Dragon
Dragon Hammer,7.882,Alolan Exeggutor,0.47292,Physical,Grass,Dragon
Stockpile,6.485,Cradily,0.71335,Status,Rock,Grass
Stockpile,21.203,Hippowdon,0,Status,Ground,Ground
Obstruct,41.255,Obstagoon,2.4753,Status,Dark,Normal
Mind Blown,81.186,Blacephalon,7.30674,Special,Fire,Ghost
Forest's Curse,96.185,Trevenant,1.9237,Status,Grass,Ghost
Magma Storm,22.163,Heatran,1.99467,Special,Fire,Steel
Apple Acid,33.8,Appletun,1.352,Special,Grass,Dragon
Psycho Cut,17.959,Bisharp,1.7959,Physical,Dark,Steel
Psycho Cut,58.452,Gallade,0,Physical,Psychic,Fighting
Psycho Cut,29.385,Malamar,0,Physical,Dark,Psychic
Amnesia,84.199,Registeel,2.52597,Status,Steel,Steel
Amnesia,14.285,Palossand,0.71425,Status,Ground,Ghost
Amnesia,45.857,Dunsparce,0,Status,Normal,Normal
Rock Blast,25.241,Rhyperior,2.27169,Physical,Ground,Rock
Rock Blast,88.219,Garbodor,0.88219,Physical,Poison,Poison
Rock Blast,85.25,Cinccino,2.5575,Physical,Normal,Normal
Rock Blast,99.599,Cloyster,1.99198,Physical,Water,Ice
Rock Polish,7.173,Rhyperior,0.64557,Status,Ground,Rock
Stealth Rock,4.488,Rhyperior,0.40392,Status,Ground,Rock
Stealth Rock,9.797,Galarian Corsola,0,Status,Ghost,Ghost
Sand Tomb,17.236,Stonjourner,0.51708,Physical,Rock,Rock
Bite,40.109,Leafeon,2.00545,Physical,Grass,Grass
Bite,9.139,Dunsparce,0,Physical,Normal,Normal
Baton Pass,96.329,Swoobat,1.92658,Status,Psychic,Flying
Baton Pass,42.828,Espeon,1.28484,Status,Psychic,Psychic
Baton Pass,33.841,Polteageist,0,Status,Ghost,Ghost
Baton Pass,62.772,Ninjask,0,Status,Bug,Flying
Baton Pass,6.458,Scolipede,0,Status,Bug,Poison
Bulk Up,12.557,Corviknight,1.2557,Status,Flying,Steel
Bulk Up,16.068,Braviary,0,Status,Normal,Flying
Bulk Up,81.476,Bewear,0,Status,Normal,Fighting
First Impression,18.845,Durant,0.7538,Physical,Bug,Steel
First Impression,37.13,Sirfetch'd,0,Physical,Fighting,Fighting
First Impression,52.463,Golisopod,0,Physical,Bug,Water
Lunar Dance,11.774,Cresselia,1.1774,Status,Psychic,Psychic
Hammer Arm,7.178,Conkeldurr,0.7178,Physical,Fighting,Fighting
Hammer Arm,6.219,Bewear,0,Physical,Normal,Fighting
Hammer Arm,27.92,Lickilicky,0,Physical,Normal,Normal
Discharge,46.069,Boltund,0.92138,Special,Electric,Electric
Discharge,22.513,Xurkitree,0.90052,Special,Electric,Electric
Discharge,4.525,Alolan Raichu,0,Special,Electric,Psychic
Discharge,7.859,Magneton,0,Special,Electric,Steel
Discharge,13.32,Jolteon,0,Special,Electric,Electric
Discharge,7.019,Dedenne,0,Special,Electric,Fairy
Zen Headbutt,12.15,Terrakion,0.6075,Physical,Rock,Fighting
Zen Headbutt,15.758,Cobalion,0.94548,Physical,Fighting,Steel
Zen Headbutt,9.423,Copperajah,0,Physical,Steel,Steel
Zen Headbutt,23.346,Gallade,0,Physical,Psychic,Fighting
Zen Headbutt,3.71,Bouffalant,0,Physical,Normal,Normal
Zen Headbutt,12.434,Falinks,0,Physical,Fighting,Fighting
Zen Headbutt,8.962,Dunsparce,0,Physical,Normal,Normal
Freeze Shock,23.721,Black Kyurem,1.66047,Physical,Dragon,Ice
Noble Roar,3.208,Black Kyurem,0.22456,Status,Dragon,Ice
Dynamic Punch,90.146,Machamp,3.60584,Physical,Fighting,Fighting
Dynamic Punch,71.032,Golurk,0,Physical,Ground,Ghost
Counter,7.244,Goodra,0.43464,Physical,Dragon,Dragon
Skitter Smack,6.558,Goodra,0.39348,Physical,Dragon,Dragon
Skitter Smack,3.912,Charjabug,0,Physical,Bug,Electric
Skitter Smack,9.242,Gourgeist Small Size,0,Physical,Grass,Ghost
Skitter Smack,10.126,Sandaconda,0,Physical,Ground,Ground
Skitter Smack,24.434,Dusknoir,0,Physical,Ghost,Ghost
Skitter Smack,12.666,Drapion,0,Physical,Dark,Poison
Skitter Smack,11.842,Decidueye,0,Physical,Grass,Ghost
Aqua Tail,5.801,Goodra,0.34806,Physical,Dragon,Dragon
Aqua Tail,6.013,Seaking,0,Physical,Water,Water
Aqua Tail,11.025,Dunsparce,0,Physical,Normal,Normal
Explosion,99.967,Silvally,1.99934,Physical,Normal,Normal
Explosion,7.64,Claydol,0,Physical,Ground,Psychic
Water Shuriken,80.733,Accelgor,5.65131,Special,Bug,Bug
Final Gambit,19.177,Accelgor,1.34239,Special,Bug,Bug
Toxic Spikes,18.452,Accelgor,1.29164,Status,Bug,Bug
Toxic Spikes,13.567,Cofagrigus,0,Status,Ghost,Ghost
Gunk Shot,99.828,Garbodor,0.99828,Physical,Poison,Poison
Gunk Shot,17.874,Perrserker,0,Physical,Steel,Steel
Gunk Shot,4.099,Passimian,0,Physical,Fighting,Fighting
Gunk Shot,4.396,Druddigon,0,Physical,Dragon,Dragon
Baby Doll Eyes,12.086,Luxray,0.24172,Status,Electric,Electric
Baby Doll Eyes,3.383,Ninetales,0,Status,Fire,Fire
Baby Doll Eyes,9.498,Lopunny,0,Status,Normal,Normal
Memento,88.412,Dugtrio,2.65236,Status,Ground,Ground
Sludge Wave,11.926,Gengar,1.1926,Special,Ghost,Poison
Sludge Wave,65.158,Salazzle,0,Special,Poison,Fire
Sludge Wave,16.857,Toxtricity Low Key Form,0,Special,Electric,Poison
Sludge Wave,5.422,Tentacruel,0,Special,Poison,Water
Sludge Wave,15.618,Dragalge,0,Special,Poison,Dragon
Clear Smog,3.314,Gengar,0.3314,Special,Ghost,Poison
Clear Smog,5.004,Golduck,0,Special,Water,Water
Shore Up,95.862,Palossand,4.7931,Status,Ground,Ghost
Magic Room,14.192,Espeon,0.42576,Status,Psychic,Psychic
Magic Room,5.292,Ribombee,0,Status,Bug,Fairy
Absorb,6.872,Crobat,0.3436,Special,Poison,Flying
Bullet Seed,85.481,Cinccino,2.56443,Physical,Normal,Normal
Tail Slap,72.288,Cinccino,2.16864,Physical,Normal,Normal
Clanging Scales,52.485,Kommo-o,1.0497,Special,Dragon,Fighting
Clangorous Soul,43.18,Kommo-o,0.8636,Status,Dragon,Fighting
Shell Smash,38.357,Cloyster,0.76714,Status,Water,Ice
Shell Smash,19.562,Polteageist,0,Status,Ghost,Ghost
Shell Smash,31.547,Crustle,0,Status,Rock,Bug
Scorching Sands,19.875,Blaziken,1.1925,Special,Fire,Fighting
Scorching Sands,14.453,Turtonator,0,Special,Fire,Dragon
Scorching Sands,11.538,Ninetales,0,Special,Fire,Fire
Scorching Sands,23.719,Claydol,0,Special,Ground,Psychic
Scorching Sands,4.58,Flygon,0,Special,Ground,Dragon
Acrobatics,45.147,Hawlucha,1.35441,Physical,Fighting,Flying
Acrobatics,7.401,Flapple,0,Physical,Grass,Dragon
Acrobatics,9.629,Thievul,0,Physical,Dark,Dark
Acrobatics,4.105,Lopunny,0,Physical,Normal,Normal
Acrobatics,32.252,Passimian,0,Physical,Fighting,Fighting
Acrobatics,33.466,Ninjask,0,Physical,Bug,Flying
Flying Press,17.423,Hawlucha,0.52269,Physical,Fighting,Flying
Octolock,93.923,Grapploct,0,Status,Fighting,Fighting
Topsy Turvy,32.348,Grapploct,0,Status,Fighting,Fighting
Topsy Turvy,23.043,Malamar,0,Status,Dark,Psychic
Night Daze,28.918,Zoroark,0,Special,Dark,Dark
Water Pulse,89.989,Clawitzer,0,Special,Water,Water
Anchor Shot,54.891,Dhelmise,0,Physical,Grass,Ghost
Grav Apple,88.344,Flapple,0,Physical,Grass,Dragon
Dragon Rush,83.851,Flapple,0,Physical,Grass,Dragon
Dragon Rush,8.67,Flygon,0,Physical,Ground,Dragon
Beat Up,29.785,Thievul,0,Physical,Dark,Dark
Beat Up,38.801,Salazzle,0,Physical,Poison,Fire
Howl,8.562,Thievul,0,Status,Dark,Dark
Howl,5.696,Lycanroc Dusk Form,0,Status,Rock,Rock
Howl,33.354,Stoutland,0,Status,Normal,Normal
Pluck,17.502,Arctozolt,0,Physical,Electric,Ice
Shell Trap,67.407,Turtonator,0,Special,Fire,Dragon
Poison Gas,4.488,Salazzle,0,Status,Poison,Fire
Disable,2.335,Ninetales,0,Status,Fire,Fire
Meteor Assault,19.784,Sirfetch'd,0,Physical,Fighting,Fighting
Tickle,31.732,Emolga,0,Status,Electric,Flying
Electro Ball,6.36,Emolga,0,Special,Electric,Flying
Bug Bite,82.394,Charjabug,0,Physical,Bug,Electric
Bug Bite,9.677,Scolipede,0,Physical,Bug,Poison
Sticky Web,6.957,Charjabug,0,Status,Bug,Electric
Overdrive,99.887,Toxtricity Low Key Form,0,Special,Electric,Poison
Boomburst,18.087,Toxtricity Low Key Form,0,Special,Electric,Poison
Boomburst,5.259,Noivern,0,Special,Flying,Dragon
Boomburst,96.703,Exploud,0,Special,Normal,Normal
Wish,15.233,Vaporeon,0,Status,Water,Water
Healing Wish,21.116,Lopunny,0,Status,Normal,Normal
Circle Throw,5.725,Lopunny,0,Physical,Normal,Normal
Trick Or Treat,49.872,Gourgeist Small Size,0,Status,Grass,Ghost
Trick Or Treat,74.892,Gourgeist Super Size,0,Status,Grass,Ghost
Simple Beam,11.144,Golduck,0,Status,Water,Water
Psych Up,4.283,Golduck,0,Status,Water,Water
Accelerock,87.034,Lycanroc Dusk Form,0,Physical,Rock,Rock
Accelerock,10.192,Lycanroc Midday Form,0,Physical,Rock,Rock
Shell Side Arm,82.17,Galarian Slowbro,0,Special,Poison,Psychic
Head Charge,89.719,Bouffalant,0,Physical,Normal,Normal
Cotton Guard,11.44,Bouffalant,0,Status,Normal,Normal
Cotton Guard,6.906,Maractus,0,Status,Grass,Grass
Teatime,6.644,Polteageist,0,Status,Ghost,Ghost
Aura Wheel,99.949,Morpeko Full Belly Mode,0,Physical,Electric,Dark
Rapid Spin,9.693,Eldegoss,0,Physical,Grass,Grass
Milk Drink,18.392,Miltank,0,Status,Normal,Normal
Metal Sound,31.141,Magneton,0,Status,Electric,Steel
Retaliate,4.736,Stoutland,0,Physical,Normal,Normal
Super Fang,31.592,Noivern,0,Physical,Flying,Dragon
Super Fang,42.671,Dedenne,0,Physical,Electric,Fairy
Mud Slap,22.837,Jolteon,0,Special,Electric,Electric
Grassy Terrain,14.193,Vileplume,0,Status,Grass,Poison
No Retreat,95.948,Falinks,0,Status,Fighting,Fighting
Parabolic Charge,19.359,Dedenne,0,Special,Electric,Fairy
Tearful Look,5.936,Dedenne,0,Status,Electric,Fairy
Rock Wrecker,67.011,Crustle,0,Physical,Rock,Bug
Cross Poison,20.513,Drapion,0,Physical,Dark,Poison
Spirit Shackle,26.5,Decidueye,0,Physical,Grass,Ghost
Petal Dance,12.617,Maractus,0,Special,Grass,Grass
Flail,32.884,Ninjask,0,Physical,Bug,Flying
Lava Plume,4.632,Flareon,0,Special,Fire,Fire
Thief,5.452,Scyther,0,Physical,Bug,Flying
Fury Cutter,4.716,Scyther,0,Physical,Bug,Flying
Shadow Punch,21.708,Golurk,0,Physical,Ground,Ghost
Wrap,23.041,Lickilicky,0,Physical,Normal,Normal
Thrash,17.229,Lickilicky,0,Physical,Normal,Normal
Headbutt,33.562,Dunsparce,0,Physical,Normal,Normal
Sleep Talk,9.898,Dunsparce,0,Status,Normal,Normal
Dream Eater,6.179,Noctowl,0,Special,Normal,Flying
